===== Starting battle of <MetaJSRandomBot> vs <Bigger> with memory tape size: 13 =====

[ >128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128< ]
[ >-127 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 128 ]
[ >-127 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1< | 128 ]
[ >-127 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 2< | 128 ]
[ -127 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 3< | 128 ]
[ -127 | >-1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 4< | 128 ]
[ -127 | >-1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 5< | 128 ]
[ -127 | >-2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 6< | 128 ]
[ -127 | -2 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 7< | 128 ]
[ -127 | -2 | >1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 8< | 128 ]
[ -127 | -2 | >1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 9< | 128 ]
[ -127 | -2 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 10< | 128 ]
[ -127 | -2 | 0 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 11< | 128 ]
[ -127 | -2 | 0 | >1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 12< | 128 ]
[ -127 | -2 | 0 | >1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 13< | 128 ]
[ -127 | -2 | 0 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 14< | 128 ]
[ -127 | -2 | 0 | 0 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 15< | 128 ]
[ -127 | -2 | 0 | 0 | >1 | 0 | 0 | 0 | 0 | 0 | 0 | 16< | 128 ]
[ -127 | -2 | 0 | 0 | >1 | 0 | 0 | 0 | 0 | 0 | 0< | 16 | 128 ]
[ -127 | -2 | 0 | 0 | >0 | 0 | 0 | 0 | 0 | 0 | -1< | 16 | 128 ]
[ -127 | -2 | 0 | 0 | 0 | >0 | 0 | 0 | 0 | 0 | -2< | 16 | 128 ]
[ -127 | -2 | 0 | 0 | 0 | >1 | 0 | 0 | 0 | 0 | -3< | 16 | 128 ]
[ -127 | -2 | 0 | 0 | 0 | >1 | 0 | 0 | 0 | 0 | -4< | 16 | 128 ]
[ -127 | -2 | 0 | 0 | 0 | >0 | 0 | 0 | 0 | 0 | -5< | 16 | 128 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | >0 | 0 | 0 | 0 | -6< | 16 | 128 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | >1 | 0 | 0 | 0 | -7< | 16 | 128 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | >1 | 0 | 0 | 0 | -8< | 16 | 128 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | >0 | 0 | 0 | 0 | -9< | 16 | 128 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | >0 | 0 | 0 | -10< | 16 | 128 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | >1 | 0 | 0 | -11< | 16 | 128 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | >1 | 0 | 0 | -12< | 16 | 128 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | >0 | 0 | 0 | -13< | 16 | 128 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | 0 | -14< | 16 | 128 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | >1 | 0 | -15< | 16 | 128 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | >1 | 0 | -16< | 16 | 128 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | 0< | -16 | 16 | 128 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >1< | -16 | 16 | 128 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >3< | -16 | 16 | 128 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >4< | -16 | 16 | 128 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >4< | -16 | 16 | 128 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 5< | >-16 | 16 | 128 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 6< | >-15 | 16 | 128 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 7< | >-15 | 16 | 128 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 8< | >-16 | 16 | 128 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 9< | -16 | >16 | 128 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 10< | -16 | >17 | 128 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 11< | -16 | >17 | 128 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 12< | -16 | >16 | 128 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 13< | -16 | 16 | >128 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 14< | -16 | 16 | >-127 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 15< | -16 | 16 | >-127 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 16< | -16 | 16 | >128 ]
[ >-127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 16 | -16 | 16 | 128 ]

===== Bigger won the battle after 52 cycles =====



===== Starting battle of <MetaJSRandomBot> vs <Bigger> with memory tape size: 24 =====

[ >128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128< ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 14< | >-16 | 16 | -16 | 16 | 128 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 15< | -16 | >16 | -16 | 16 | 128 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 16< | -16 | >17 | -16 | 16 | 128 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 16 | -16 | >17 | -16 | 16 | 128 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -1< | 16 | -16 | >16 | -16 | 16 | 128 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -2< | 16 | -16 | 16 | >-16 | 16 | 128 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3< | 16 | -16 | 16 | >-15 | 16 | 128 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -4< | 16 | -16 | 16 | >-15 | 16 | 128 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -5< | 16 | -16 | 16 | >-16 | 16 | 128 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -6< | 16 | -16 | 16 | -16 | >16 | 128 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -7< | 16 | -16 | 16 | -16 | >17 | 128 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -8< | 16 | -16 | 16 | -16 | >17 | 128 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -9< | 16 | -16 | 16 | -16 | >16 | 128 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -10< | 16 | -16 | 16 | -16 | 16 | >128 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -11< | 16 | -16 | 16 | -16 | 16 | >-127 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -12< | 16 | -16 | 16 | -16 | 16 | >-127 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -13< | 16 | -16 | 16 | -16 | 16 | >128 ]
[ >-127 | -2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -14< | 16 | -16 | 16 | -16 | 16 | 128 ]

===== Bigger won the battle after 100 cycles =====



===== Starting battle of <MetaJSRandomBot> vs <Bigger> with memory tape size: 10 =====

[ >128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128< ]
[ >-127 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 128 ]
[ >-127 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1< | 128 ]
[ >-127 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 2< | 128 ]
[ -127 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 3< | 128 ]
[ -127 | >-1 | 0 | 0 | 0 | 0 | 0 | 0 | 4< | 128 ]
[ -127 | >-1 | 0 | 0 | 0 | 0 | 0 | 0 | 5< | 128 ]
[ -127 | >-2 | 0 | 0 | 0 | 0 | 0 | 0 | 6< | 128 ]
[ -127 | -2 | >0 | 0 | 0 | 0 | 0 | 0 | 7< | 128 ]
[ -127 | -2 | >1 | 0 | 0 | 0 | 0 | 0 | 8< | 128 ]
[ -127 | -2 | >1 | 0 | 0 | 0 | 0 | 0 | 9< | 128 ]
[ -127 | -2 | >0 | 0 | 0 | 0 | 0 | 0 | 10< | 128 ]
[ -127 | -2 | 0 | >0 | 0 | 0 | 0 | 0 | 11< | 128 ]
[ -127 | -2 | 0 | >1 | 0 | 0 | 0 | 0 | 12< | 128 ]
[ -127 | -2 | 0 | >1 | 0 | 0 | 0 | 0 | 13< | 128 ]
[ -127 | -2 | 0 | >0 | 0 | 0 | 0 | 0 | 14< | 128 ]
[ -127 | -2 | 0 | 0 | >0 | 0 | 0 | 0 | 15< | 128 ]
[ -127 | -2 | 0 | 0 | >1 | 0 | 0 | 0 | 16< | 128 ]
[ -127 | -2 | 0 | 0 | >1 | 0 | 0 | 0< | 16 | 128 ]
[ -127 | -2 | 0 | 0 | >0 | 0 | 0 | -1< | 16 | 128 ]
[ -127 | -2 | 0 | 0 | 0 | >0 | 0 | -2< | 16 | 128 ]
[ -127 | -2 | 0 | 0 | 0 | >1 | 0 | -3< | 16 | 128 ]
[ -127 | -2 | 0 | 0 | 0 | >1 | 0 | -4< | 16 | 128 ]
[ -127 | -2 | 0 | 0 | 0 | >0 | 0 | -5< | 16 | 128 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | >0 | -6< | 16 | 128 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | >1 | -7< | 16 | 128 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | >1 | -8< | 16 | 128 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | >0 | -9< | 16 | 128 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | >-10< | 16 | 128 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | >-10< | 16 | 128 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | >-11< | 16 | 128 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | >-13< | 16 | 128 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | -14< | >16 | 128 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | -15< | >17 | 128 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0 | -16< | >17 | 128 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 0< | -16 | >16 | 128 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 1< | -16 | 16 | >128 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 2< | -16 | 16 | >-127 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 3< | -16 | 16 | >-127 ]
[ -127 | -2 | 0 | 0 | 0 | 0 | 4< | -16 | 16 | >128 ]
[ >-127 | -2 | 0 | 0 | 0 | 0 | 5< | -16 | 16 | 128 ]

===== Bigger won the battle after 40 cycles =====



===== MetaJSRandomBot.bf vs. Bigger.bf finished with 0:10 =====
