===== Starting battle of <FastTrapClearBot> vs <DecoyMaster> with memory tape size: 18 =====

[ >128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128< ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | >0 | 0 | 0 | 0 | 0 | 10< | 0 | 0 | 0 | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 0 | 10 | 0< | 0 | 0 | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >0 | 0 | 0 | 0 | 10 | -1< | 0 | 0 | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 10 | -2< | 0 | 0 | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >0 | 0 | 0 | 10 | -3< | 0 | 0 | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >1 | 0 | 0 | 10 | -4< | 0 | 0 | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >1 | 0 | 0 | 10 | -5< | 0 | 0 | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >0 | 0 | 0 | 10 | -6< | 0 | 0 | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | >0 | 0 | 0 | 10 | -7< | 0 | 0 | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | >0 | 0 | 10 | -8< | 0 | 0 | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | >1 | 0 | 10 | -9< | 0 | 0 | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | >1 | 0 | 10 | -10< | 0 | 0 | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | >0 | 0 | 10 | -10 | 0< | 0 | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | >0 | 0 | 10 | -10 | 1< | 0 | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0 | >0 | 10 | -10 | 2< | 0 | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0 | >1 | 10 | -10 | 3< | 0 | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0 | >1 | 10 | -10 | 4< | 0 | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0 | >0 | 10 | -10 | 5< | 0 | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0 | >0 | 10 | -10 | 6< | 0 | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | >10 | -10 | 7< | 0 | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | >11 | -10 | 8< | 0 | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | >11 | -10 | 9< | 0 | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | >10 | -10 | 10< | 0 | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | >10 | -10 | 11< | 0 | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | >9 | -10 | 12< | 0 | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | >9 | -10 | 13< | 0 | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | >8 | -10 | 14< | 0 | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | >8 | -10 | 15< | 0 | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | >7 | -10 | 16< | 0 | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | >7 | -10 | 17< | 0 | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | >6 | -10 | 18< | 0 | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | >6 | -10 | 19< | 0 | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | >5 | -10 | 20< | 0 | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | >5 | -10 | 21< | 0 | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | >4 | -10 | 22< | 0 | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | >4 | -10 | 23< | 0 | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | >3 | -10 | 24< | 0 | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | >3 | -10 | 25< | 0 | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | >2 | -10 | 26< | 0 | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | >2 | -10 | 27< | 0 | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | >1 | -10 | 28< | 0 | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | >1 | -10 | 29< | 0 | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | >0 | -10 | 30< | 0 | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | >0 | -10 | 30 | 0< | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >-10 | 30 | -1< | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >-9 | 30 | -2< | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >-9 | 30 | -3< | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >-10 | 30 | -4< | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >-10 | 30 | -5< | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >-11 | 30 | -6< | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >-11 | 30 | -7< | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >-12 | 30 | -8< | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >-12 | 30 | -9< | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >-13 | 30 | -10< | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >-13 | 30 | -11< | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >-14 | 30 | -12< | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >-14 | 30 | -13< | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >-15 | 30 | -14< | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >-15 | 30 | -15< | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >-16 | 30 | -16< | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >-16 | 30 | -17< | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >-17 | 30 | -18< | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >-17 | 30 | -19< | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >-18 | 30 | -20< | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >-18 | 30 | -21< | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >-19 | 30 | -22< | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >-19 | 30 | -23< | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >-20 | 30 | -24< | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >-20 | 30 | -25< | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >-21 | 30 | -26< | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >-21 | 30 | -27< | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >-22 | 30 | -28< | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >-22 | 30 | -29< | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >-23 | 30 | -30< | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >-23 | 30< | -30 | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >-24< | 30 | -30 | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0< | >-24 | 30 | -30 | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0 | 0< | 0 | >-25 | 30 | -30 | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0 | 1< | 0 | >-25 | 30 | -30 | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0< | 1 | 0 | >-26 | 30 | -30 | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 1< | 1 | 0 | >-26 | 30 | -30 | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | 0< | 1 | 1 | 0 | >-27 | 30 | -30 | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1< | 1 | 1 | 0 | >-27 | 30 | -30 | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -1< | -1 | 1 | 1 | 0 | >-28 | 30 | -30 | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | -1 | -2< | -1 | 1 | 1 | 0 | >-28 | 30 | -30 | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | -1< | -2 | -1 | 1 | 1 | 0 | >-29 | 30 | -30 | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | -1< | -2 | -1 | 1 | 1 | 0 | >-29 | 30 | -30 | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | -2< | -2 | -1 | 1 | 1 | 0 | >-30 | 30 | -30 | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | -2< | -2 | -1 | 1 | 1 | 0 | >-30 | 30 | -30 | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | -1< | -2 | -1 | 1 | 1 | 0 | >-31 | 30 | -30 | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | 0< | -2 | -1 | 1 | 1 | 0 | >-31 | 30 | -30 | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | 0< | -2 | -1 | 1 | 1 | 0 | >-32 | 30 | -30 | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | 0< | -2 | -1 | 1 | 1 | 0 | >-32 | 30 | -30 | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | 0< | -2 | -1 | 1 | 1 | 0 | >-33 | 30 | -30 | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1 | 1< | -2 | -1 | 1 | 1 | 0 | >-33 | 30 | -30 | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1< | 1 | -2 | -1 | 1 | 1 | 0 | >-34 | 30 | -30 | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1< | 1 | -2 | -1 | 1 | 1 | 0 | >-34 | 30 | -30 | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -2< | 1 | -2 | -1 | 1 | 1 | 0 | >-35 | 30 | -30 | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -2< | 1 | -2 | -1 | 1 | 1 | 0 | >-35 | 30 | -30 | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | -1< | 1 | -2 | -1 | 1 | 1 | 0 | >-36 | 30 | -30 | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | 0< | 1 | -2 | -1 | 1 | 1 | 0 | >-36 | 30 | -30 | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | 0< | 1 | -2 | -1 | 1 | 1 | 0 | >-37 | 30 | -30 | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | 0< | 1 | -2 | -1 | 1 | 1 | 0 | >-37 | 30 | -30 | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | 0< | 1 | -2 | -1 | 1 | 1 | 0 | >-38 | 30 | -30 | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1 | 1< | 1 | -2 | -1 | 1 | 1 | 0 | >-38 | 30 | -30 | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1< | 1 | 1 | -2 | -1 | 1 | 1 | 0 | >-39 | 30 | -30 | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1< | 1 | 1 | -2 | -1 | 1 | 1 | 0 | >-39 | 30 | -30 | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -2< | 1 | 1 | -2 | -1 | 1 | 1 | 0 | >-40 | 30 | -30 | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -2< | 1 | 1 | -2 | -1 | 1 | 1 | 0 | >-40 | 30 | -30 | 128 ]
[ 127 | -1 | -1 | -1 | -1 | -1< | 1 | 1 | -2 | -1 | 1 | 1 | 0 | >-41 | 30 | -30 | 128 ]
[ 127 | -1 | -1 | -1 | -1 | 0< | 1 | 1 | -2 | -1 | 1 | 1 | 0 | >-41 | 30 | -30 | 128 ]
[ 127 | -1 | -1 | -1 | -1 | 0< | 1 | 1 | -2 | -1 | 1 | 1 | 0 | >-42 | 30 | -30 | 128 ]
[ 127 | -1 | -1 | -1 | -1 | 0< | 1 | 1 | -2 | -1 | 1 | 1 | 0 | >-42 | 30 | -30 | 128 ]
[ 127 | -1 | -1 | -1 | -1 | 0< | 1 | 1 | -2 | -1 | 1 | 1 | 0 | >-43 | 30 | -30 | 128 ]
[ 127 | -1 | -1 | -1 | -1 | 1< | 1 | 1 | -2 | -1 | 1 | 1 | 0 | >-43 | 30 | -30 | 128 ]
[ 127 | -1 | -1 | -1 | -1< | 1 | 1 | 1 | -2 | -1 | 1 | 1 | 0 | >-44 | 30 | -30 | 128 ]
[ 127 | -1 | -1 | -1 | -1< | 1 | 1 | 1 | -2 | -1 | 1 | 1 | 0 | >-44 | 30 | -30 | 128 ]
[ 127 | -1 | -1 | -1 | -2< | 1 | 1 | 1 | -2 | -1 | 1 | 1 | 0 | >-45 | 30 | -30 | 128 ]
[ 127 | -1 | -1 | -1 | -2< | 1 | 1 | 1 | -2 | -1 | 1 | 1 | 0 | >-45 | 30 | -30 | 128 ]
[ 127 | -1 | -1 | -1 | -1< | 1 | 1 | 1 | -2 | -1 | 1 | 1 | 0 | >-46 | 30 | -30 | 128 ]
[ 127 | -1 | -1 | -1 | 0< | 1 | 1 | 1 | -2 | -1 | 1 | 1 | 0 | >-46 | 30 | -30 | 128 ]
[ 127 | -1 | -1 | -1 | 0< | 1 | 1 | 1 | -2 | -1 | 1 | 1 | 0 | >-47 | 30 | -30 | 128 ]
[ 127 | -1 | -1 | -1 | 0< | 1 | 1 | 1 | -2 | -1 | 1 | 1 | 0 | >-47 | 30 | -30 | 128 ]
[ 127 | -1 | -1 | -1 | 0< | 1 | 1 | 1 | -2 | -1 | 1 | 1 | 0 | >-48 | 30 | -30 | 128 ]
[ 127 | -1 | -1 | -1 | 1< | 1 | 1 | 1 | -2 | -1 | 1 | 1 | 0 | >-48 | 30 | -30 | 128 ]
[ 127 | -1 | -1 | -1< | 1 | 1 | 1 | 1 | -2 | -1 | 1 | 1 | 0 | >-49 | 30 | -30 | 128 ]
[ 127 | -1 | -1 | -1< | 1 | 1 | 1 | 1 | -2 | -1 | 1 | 1 | 0 | >-49 | 30 | -30 | 128 ]
[ 127 | -1 | -1 | -2< | 1 | 1 | 1 | 1 | -2 | -1 | 1 | 1 | 0 | >-50 | 30 | -30 | 128 ]
[ 127 | -1 | -1 | -2< | 1 | 1 | 1 | 1 | -2 | -1 | 1 | 1 | 0 | >-50 | 30 | -30 | 128 ]
[ 127 | -1 | -1 | -1< | 1 | 1 | 1 | 1 | -2 | -1 | 1 | 1 | 0 | >-51 | 30 | -30 | 128 ]
[ 127 | -1 | -1 | 0< | 1 | 1 | 1 | 1 | -2 | -1 | 1 | 1 | 0 | >-51 | 30 | -30 | 128 ]
[ 127 | -1 | -1 | 0< | 1 | 1 | 1 | 1 | -2 | -1 | 1 | 1 | 0 | >-52 | 30 | -30 | 128 ]
[ 127 | -1 | -1 | 0< | 1 | 1 | 1 | 1 | -2 | -1 | 1 | 1 | 0 | >-52 | 30 | -30 | 128 ]
[ 127 | -1 | -1 | 0< | 1 | 1 | 1 | 1 | -2 | -1 | 1 | 1 | 0 | >-53 | 30 | -30 | 128 ]
[ 127 | -1 | -1 | 1< | 1 | 1 | 1 | 1 | -2 | -1 | 1 | 1 | 0 | >-53 | 30 | -30 | 128 ]
[ 127 | -1 | -1< | 1 | 1 | 1 | 1 | 1 | -2 | -1 | 1 | 1 | 0 | >-54 | 30 | -30 | 128 ]
[ 127 | -1 | -1< | 1 | 1 | 1 | 1 | 1 | -2 | -1 | 1 | 1 | 0 | >-54 | 30 | -30 | 128 ]
[ 127 | -1 | -2< | 1 | 1 | 1 | 1 | 1 | -2 | -1 | 1 | 1 | 0 | >-55 | 30 | -30 | 128 ]
[ 127 | -1 | -2< | 1 | 1 | 1 | 1 | 1 | -2 | -1 | 1 | 1 | 0 | >-55 | 30 | -30 | 128 ]
[ 127 | -1 | -1< | 1 | 1 | 1 | 1 | 1 | -2 | -1 | 1 | 1 | 0 | >-56 | 30 | -30 | 128 ]
[ 127 | -1 | 0< | 1 | 1 | 1 | 1 | 1 | -2 | -1 | 1 | 1 | 0 | >-56 | 30 | -30 | 128 ]
[ 127 | -1 | 0< | 1 | 1 | 1 | 1 | 1 | -2 | -1 | 1 | 1 | 0 | >-57 | 30 | -30 | 128 ]
[ 127 | -1 | 0< | 1 | 1 | 1 | 1 | 1 | -2 | -1 | 1 | 1 | 0 | >-57 | 30 | -30 | 128 ]
[ 127 | -1 | 0< | 1 | 1 | 1 | 1 | 1 | -2 | -1 | 1 | 1 | 0 | >-58 | 30 | -30 | 128 ]
[ 127 | -1 | 1< | 1 | 1 | 1 | 1 | 1 | -2 | -1 | 1 | 1 | 0 | >-58 | 30 | -30 | 128 ]
[ 127 | -1< | 1 | 1 | 1 | 1 | 1 | 1 | -2 | -1 | 1 | 1 | 0 | >-59 | 30 | -30 | 128 ]
[ 127 | -1< | 1 | 1 | 1 | 1 | 1 | 1 | -2 | -1 | 1 | 1 | 0 | >-59 | 30 | -30 | 128 ]
[ 127 | -2< | 1 | 1 | 1 | 1 | 1 | 1 | -2 | -1 | 1 | 1 | 0 | >-60 | 30 | -30 | 128 ]
[ 127 | -2< | 1 | 1 | 1 | 1 | 1 | 1 | -2 | -1 | 1 | 1 | 0 | >-60 | 30 | -30 | 128 ]
[ 127 | -1< | 1 | 1 | 1 | 1 | 1 | 1 | -2 | -1 | 1 | 1 | 0 | >-61 | 30 | -30 | 128 ]
[ 127 | 0< | 1 | 1 | 1 | 1 | 1 | 1 | -2 | -1 | 1 | 1 | 0 | >-61 | 30 | -30 | 128 ]
[ 127 | 0< | 1 | 1 | 1 | 1 | 1 | 1 | -2 | -1 | 1 | 1 | 0 | >-62 | 30 | -30 | 128 ]
[ 127 | 0< | 1 | 1 | 1 | 1 | 1 | 1 | -2 | -1 | 1 | 1 | 0 | >-62 | 30 | -30 | 128 ]
[ 127 | 0< | 1 | 1 | 1 | 1 | 1 | 1 | -2 | -1 | 1 | 1 | 0 | >-63 | 30 | -30 | 128 ]
[ 127 | 1< | 1 | 1 | 1 | 1 | 1 | 1 | -2 | -1 | 1 | 1 | 0 | >-63 | 30 | -30 | 128 ]
[ 127< | 1 | 1 | 1 | 1 | 1 | 1 | 1 | -2 | -1 | 1 | 1 | 0 | >-64 | 30 | -30 | 128 ]
[ 127< | 1 | 1 | 1 | 1 | 1 | 1 | 1 | -2 | -1 | 1 | 1 | 0 | >-64 | 30 | -30 | 128 ]
[ 126< | 1 | 1 | 1 | 1 | 1 | 1 | 1 | -2 | -1 | 1 | 1 | 0 | >-65 | 30 | -30 | 128 ]
[ 126< | 1 | 1 | 1 | 1 | 1 | 1 | 1 | -2 | -1 | 1 | 1 | 0 | >-65 | 30 | -30 | 128 ]
[ 127< | 1 | 1 | 1 | 1 | 1 | 1 | 1 | -2 | -1 | 1 | 1 | 0 | >-66 | 30 | -30 | 128 ]
[ 128< | 1 | 1 | 1 | 1 | 1 | 1 | 1 | -2 | -1 | 1 | 1 | 0 | >-66 | 30 | -30 | 128 ]
[ 128< | 1 | 1 | 1 | 1 | 1 | 1 | 1 | -2 | -1 | 1 | 1 | 0 | >-67 | 30 | -30 | 128 ]
[ -127< | 1 | 1 | 1 | 1 | 1 | 1 | 1 | -2 | -1 | 1 | 1 | 0 | >-67 | 30 | -30 | 128 ]
[ -126< | 1 | 1 | 1 | 1 | 1 | 1 | 1 | -2 | -1 | 1 | 1 | 0 | >-68 | 30 | -30 | 128 ]
[ -125< | 1 | 1 | 1 | 1 | 1 | 1 | 1 | -2 | -1 | 1 | 1 | 0 | >-68 | 30 | -30 | 128 ]
[ -124< | 1 | 1 | 1 | 1 | 1 | 1 | 1 | -2 | -1 | 1 | 1 | 0 | >-69 | 30 | -30 | 128 ]
[ -123< | 1 | 1 | 1 | 1 | 1 | 1 | 1 | -2 | -1 | 1 | 1 | 0 | >-69 | 30 | -30 | 128 ]
[ -122< | 1 | 1 | 1 | 1 | 1 | 1 | 1 | -2 | -1 | 1 | 1 | 0 | >-70 | 30 | -30 | 128 ]
[ -121< | 1 | 1 | 1 | 1 | 1 | 1 | 1 | -2 | -1 | 1 | 1 | 0 | >-70 | 30 | -30 | 128 ]
[ -120< | 1 | 1 | 1 | 1 | 1 | 1 | 1 | -2 | -1 | 1 | 1 | 0 | >-71 | 30 | -30 | 128 ]
[ -119< | 1 | 1 | 1 | 1 | 1 | 1 | 1 | -2 | -1 | 1 | 1 | 0 | >-71 | 30 | -30 | 128 ]
[ -118< | 1 | 1 | 1 | 1 | 1 | 1 | 1 | -2 | -1 | 1 | 1 | 0 | >-72 | 30 | -30 | 128 ]
[ -118< | 1 | 1 | 1 | 1 | 1 | 1 | 1 | -2 | -1 | 1 | 1 | 0 | >-72 | 30 | -30 | 128 ]
[ -119< | 1 | 1 | 1 | 1 | 1 | 1 | 1 | -2 | -1 | 1 | 1 | 0 | >-73 | 30 | -30 | 128 ]
[ -119< | 1 | 1 | 1 | 1 | 1 | 1 | 1 | -2 | -1 | 1 | 1 | 0 | >-73 | 30 | -30 | 128 ]
[ -120< | 1 | 1 | 1 | 1 | 1 | 1 | 1 | -2 | -1 | 1 | 1 | 0 | >-74 | 30 | -30 | 128 ]
[ -120< | 1 | 1 | 1 | 1 | 1 | 1 | 1 | -2 | -1 | 1 | 1 | 0 | >-74 | 30 | -30 | 128 ]
[ -121< | 1 | 1 | 1 | 1 | 1 | 1 | 1 | -2 | -1 | 1 | 1 | 0 | >-75 | 30 | -30 | 128 ]
[ -121< | 1 | 1 | 1 | 1 | 1 | 1 | 1 | -2 | -1 | 1 | 1 | 0 | >-75 | 30 | -30 | 128 ]
[ -122< | 1 | 1 | 1 | 1 | 1 | 1 | 1 | -2 | -1 | 1 | 1 | 0 | >-76 | 30 | -30 | 128 ]
[ -122< | 1 | 1 | 1 | 1 | 1 | 1 | 1 | -2 | -1 | 1 | 1 | 0 | >-76 | 30 | -30 | 128 ]
[ -123< | 1 | 1 | 1 | 1 | 1 | 1 | 1 | -2 | -1 | 1 | 1 | 0 | >-77 | 30 | -30 | 128 ]
[ -123< | 1 | 1 | 1 | 1 | 1 | 1 | 1 | -2 | -1 | 1 | 1 | 0 | >-77 | 30 | -30 | 128 ]
[ -124< | 1 | 1 | 1 | 1 | 1 | 1 | 1 | -2 | -1 | 1 | 1 | 0 | >-78 | 30 | -30 | 128 ]
[ -124< | 1 | 1 | 1 | 1 | 1 | 1 | 1 | -2 | -1 | 1 | 1 | 0 | >-78 | 30 | -30 | 128 ]
[ -125< | 1 | 1 | 1 | 1 | 1 | 1 | 1 | -2 | -1 | 1 | 1 | 0 | >-79 | 30 | -30 | 128 ]
[ -125< | 1 | 1 | 1 | 1 | 1 | 1 | 1 | -2 | -1 | 1 | 1 | 0 | >-79 | 30 | -30 | 128 ]
[ -126< | 1 | 1 | 1 | 1 | 1 | 1 | 1 | -2 | -1 | 1 | 1 | 0 | >-80 | 30 | -30 | 128 ]
[ -126< | 1 | 1 | 1 | 1 | 1 | 1 | 1 | -2 | -1 | 1 | 1 | 0 | >-80 | 30 | -30 | 128 ]
[ -127< | 1 | 1 | 1 | 1 | 1 | 1 | 1 | -2 | -1 | 1 | 1 | 0 | >-81 | 30 | -30 | 128 ]
